Bits,Epsilon,HammingWeight,Multiplications,Time,Algorithm,Set,Mode,Iterations,IsPrime,nMod4
557,-1,557,0,1.526678E-04,mpz_probab_prime_p,Mersenne numbers,prep,13114,0,3
557,-1,557,0,1.524415E-04,mpz_probab_prime_p,Mersenne numbers,prep,13114,0,3
557,-1,557,0,1.564894E-04,mpz_probab_prime_p,Mersenne numbers,prep,13114,0,3
557,-1,557,0,1.529002E-04,mpz_probab_prime_p,Mersenne numbers,prep,13114,0,3
557,-1,557,0,1.534369E-04,mpz_probab_prime_p,Mersenne numbers,prep,13114,0,3
563,-1,563,0,1.575098E-04,mpz_probab_prime_p,Mersenne numbers,prep,12186,0,3
563,-1,563,0,1.545247E-04,mpz_probab_prime_p,Mersenne numbers,prep,12186,0,3
563,-1,563,0,1.547228E-04,mpz_probab_prime_p,Mersenne numbers,prep,12186,0,3
563,-1,563,0,1.546102E-04,mpz_probab_prime_p,Mersenne numbers,prep,12186,0,3
563,-1,563,0,1.564843E-04,mpz_probab_prime_p,Mersenne numbers,prep,12186,0,3
563,-1,563,0,1.546461E-04,mpz_probab_prime_p,Mersenne numbers,prep,12186,0,3
563,-1,563,0,1.548409E-04,mpz_probab_prime_p,Mersenne numbers,prep,12186,0,3
563,-1,563,0,1.580630E-04,mpz_probab_prime_p,Mersenne numbers,prep,12186,0,3
563,-1,563,0,1.564879E-04,mpz_probab_prime_p,Mersenne numbers,prep,12186,0,3
563,-1,563,0,1.547053E-04,mpz_probab_prime_p,Mersenne numbers,prep,12186,0,3
569,-1,569,0,1.561389E-04,mpz_probab_prime_p,Mersenne numbers,prep,12838,0,3
569,-1,569,0,1.561570E-04,mpz_probab_prime_p,Mersenne numbers,prep,12838,0,3
569,-1,569,0,1.562461E-04,mpz_probab_prime_p,Mersenne numbers,prep,12838,0,3
569,-1,569,0,1.576553E-04,mpz_probab_prime_p,Mersenne numbers,prep,12838,0,3
569,-1,569,0,1.560599E-04,mpz_probab_prime_p,Mersenne numbers,prep,12838,0,3
569,-1,569,0,1.578074E-04,mpz_probab_prime_p,Mersenne numbers,prep,12838,0,3
569,-1,569,0,1.561772E-04,mpz_probab_prime_p,Mersenne numbers,prep,12838,0,3
569,-1,569,0,1.561141E-04,mpz_probab_prime_p,Mersenne numbers,prep,12838,0,3
569,-1,569,0,1.561801E-04,mpz_probab_prime_p,Mersenne numbers,prep,12838,0,3
569,-1,569,0,1.575905E-04,mpz_probab_prime_p,Mersenne numbers,prep,12838,0,3
571,-1,571,0,1.575258E-04,mpz_probab_prime_p,Mersenne numbers,prep,12792,0,3
571,-1,571,0,1.600379E-04,mpz_probab_prime_p,Mersenne numbers,prep,12792,0,3
571,-1,571,0,1.592238E-04,mpz_probab_prime_p,Mersenne numbers,prep,12792,0,3
571,-1,571,0,1.566121E-04,mpz_probab_prime_p,Mersenne numbers,prep,12792,0,3
571,-1,571,0,1.566389E-04,mpz_probab_prime_p,Mersenne numbers,prep,12792,0,3
571,-1,571,0,1.565919E-04,mpz_probab_prime_p,Mersenne numbers,prep,12792,0,3
571,-1,571,0,1.569475E-04,mpz_probab_prime_p,Mersenne numbers,prep,12792,0,3
571,-1,571,0,1.566513E-04,mpz_probab_prime_p,Mersenne numbers,prep,12792,0,3
571,-1,571,0,1.569089E-04,mpz_probab_prime_p,Mersenne numbers,prep,12792,0,3
571,-1,571,0,1.582926E-04,mpz_probab_prime_p,Mersenne numbers,prep,12792,0,3
577,-1,577,0,1.876402E-04,mpz_probab_prime_p,Mersenne numbers,prep,10639,0,3
577,-1,577,0,1.874643E-04,mpz_probab_prime_p,Mersenne numbers,prep,10639,0,3
577,-1,577,0,1.906951E-04,mpz_probab_prime_p,Mersenne numbers,prep,10639,0,3
577,-1,577,0,1.899347E-04,mpz_probab_prime_p,Mersenne numbers,prep,10639,0,3
577,-1,577,0,1.902676E-04,mpz_probab_prime_p,Mersenne numbers,prep,10639,0,3
577,-1,577,0,1.903573E-04,mpz_probab_prime_p,Mersenne numbers,prep,10639,0,3
577,-1,577,0,1.923306E-04,mpz_probab_prime_p,Mersenne numbers,prep,10639,0,3
577,-1,577,0,1.898548E-04,mpz_probab_prime_p,Mersenne numbers,prep,10639,0,3
577,-1,577,0,1.879017E-04,mpz_probab_prime_p,Mersenne numbers,prep,10639,0,3
577,-1,577,0,1.893137E-04,mpz_probab_prime_p,Mersenne numbers,prep,10639,0,3
587,-1,587,0,1.929402E-04,mpz_probab_prime_p,Mersenne numbers,prep,10495,0,3
587,-1,587,0,1.902584E-04,mpz_probab_prime_p,Mersenne numbers,prep,10495,0,3
587,-1,587,0,1.901002E-04,mpz_probab_prime_p,Mersenne numbers,prep,10495,0,3
587,-1,587,0,1.945922E-04,mpz_probab_prime_p,Mersenne numbers,prep,10495,0,3
587,-1,587,0,1.930882E-04,mpz_probab_prime_p,Mersenne numbers,prep,10495,0,3
587,-1,587,0,1.903589E-04,mpz_probab_prime_p,Mersenne numbers,prep,10495,0,3
587,-1,587,0,1.920523E-04,mpz_probab_prime_p,Mersenne numbers,prep,10495,0,3
587,-1,587,0,1.901963E-04,mpz_probab_prime_p,Mersenne numbers,prep,10495,0,3
587,-1,587,0,1.900977E-04,mpz_probab_prime_p,Mersenne numbers,prep,10495,0,3
587,-1,587,0,1.936863E-04,mpz_probab_prime_p,Mersenne numbers,prep,10495,0,3
593,-1,593,0,1.966571E-04,mpz_probab_prime_p,Mersenne numbers,prep,9784,0,3
593,-1,593,0,1.952140E-04,mpz_probab_prime_p,Mersenne numbers,prep,9784,0,3
593,-1,593,0,1.927673E-04,mpz_probab_prime_p,Mersenne numbers,prep,9784,0,3
593,-1,593,0,1.948272E-04,mpz_probab_prime_p,Mersenne numbers,prep,9784,0,3
593,-1,593,0,1.926586E-04,mpz_probab_prime_p,Mersenne numbers,prep,9784,0,3
593,-1,593,0,1.978717E-04,mpz_probab_prime_p,Mersenne numbers,prep,9784,0,3
593,-1,593,0,1.945850E-04,mpz_probab_prime_p,Mersenne numbers,prep,9784,0,3
593,-1,593,0,1.927112E-04,mpz_probab_prime_p,Mersenne numbers,prep,9784,0,3
593,-1,593,0,1.932112E-04,mpz_probab_prime_p,Mersenne numbers,prep,9784,0,3
593,-1,593,0,1.934163E-04,mpz_probab_prime_p,Mersenne numbers,prep,9784,0,3
599,-1,599,0,1.945816E-04,mpz_probab_prime_p,Mersenne numbers,prep,10279,0,3
599,-1,599,0,1.958248E-04,mpz_probab_prime_p,Mersenne numbers,prep,10279,0,3
599,-1,599,0,1.948598E-04,mpz_probab_prime_p,Mersenne numbers,prep,10279,0,3
599,-1,599,0,1.939640E-04,mpz_probab_prime_p,Mersenne numbers,prep,10279,0,3
599,-1,599,0,1.955230E-04,mpz_probab_prime_p,Mersenne numbers,prep,10279,0,3
599,-1,599,0,1.946416E-04,mpz_probab_prime_p,Mersenne numbers,prep,10279,0,3
599,-1,599,0,1.944574E-04,mpz_probab_prime_p,Mersenne numbers,prep,10279,0,3
599,-1,599,0,1.940422E-04,mpz_probab_prime_p,Mersenne numbers,prep,10279,0,3
599,-1,599,0,1.939594E-04,mpz_probab_prime_p,Mersenne numbers,prep,10279,0,3
599,-1,599,0,1.950764E-04,mpz_probab_prime_p,Mersenne numbers,prep,10279,0,3
601,-1,601,0,1.962574E-04,mpz_probab_prime_p,Mersenne numbers,prep,10200,0,3
601,-1,601,0,1.969101E-04,mpz_probab_prime_p,Mersenne numbers,prep,10200,0,3
601,-1,601,0,1.957448E-04,mpz_probab_prime_p,Mersenne numbers,prep,10200,0,3
601,-1,601,0,1.952766E-04,mpz_probab_prime_p,Mersenne numbers,prep,10200,0,3
601,-1,601,0,1.965212E-04,mpz_probab_prime_p,Mersenne numbers,prep,10200,0,3
601,-1,601,0,1.951320E-04,mpz_probab_prime_p,Mersenne numbers,prep,10200,0,3
601,-1,601,0,1.980049E-04,mpz_probab_prime_p,Mersenne numbers,prep,10200,0,3
601,-1,601,0,1.954124E-04,mpz_probab_prime_p,Mersenne numbers,prep,10200,0,3
601,-1,601,0,1.954337E-04,mpz_probab_prime_p,Mersenne numbers,prep,10200,0,3
601,-1,601,0,1.986329E-04,mpz_probab_prime_p,Mersenne numbers,prep,10200,0,3
607,-1,607,0,1.982402E-04,mpz_probab_prime_p,Mersenne numbers,prep,10114,10114,3
607,-1,607,0,2.028675E-04,mpz_probab_prime_p,Mersenne numbers,prep,10114,10114,3
607,-1,607,0,2.007702E-04,mpz_probab_prime_p,Mersenne numbers,prep,10114,10114,3
607,-1,607,0,1.982684E-04,mpz_probab_prime_p,Mersenne numbers,prep,10114,10114,3
607,-1,607,0,1.998337E-04,mpz_probab_prime_p,Mersenne numbers,prep,10114,10114,3
607,-1,607,0,1.985252E-04,mpz_probab_prime_p,Mersenne numbers,prep,10114,10114,3
607,-1,607,0,2.008765E-04,mpz_probab_prime_p,Mersenne numbers,prep,10114,10114,3
607,-1,607,0,2.065733E-04,mpz_probab_prime_p,Mersenne numbers,prep,10114,10114,3
607,-1,607,0,2.049869E-04,mpz_probab_prime_p,Mersenne numbers,prep,10114,10114,3
607,-1,607,0,2.045521E-04,mpz_probab_prime_p,Mersenne numbers,prep,10114,10114,3
613,-1,613,0,2.067377E-04,mpz_probab_prime_p,Mersenne numbers,prep,9683,0,3
613,-1,613,0,2.065816E-04,mpz_probab_prime_p,Mersenne numbers,prep,9683,0,3
613,-1,613,0,2.049338E-04,mpz_probab_prime_p,Mersenne numbers,prep,9683,0,3
613,-1,613,0,2.054248E-04,mpz_probab_prime_p,Mersenne numbers,prep,9683,0,3
613,-1,613,0,2.061595E-04,mpz_probab_prime_p,Mersenne numbers,prep,9683,0,3
613,-1,613,0,2.061721E-04,mpz_probab_prime_p,Mersenne numbers,prep,9683,0,3
613,-1,613,0,2.047674E-04,mpz_probab_prime_p,Mersenne numbers,prep,9683,0,3
613,-1,613,0,2.046024E-04,mpz_probab_prime_p,Mersenne numbers,prep,9683,0,3
613,-1,613,0,2.062980E-04,mpz_probab_prime_p,Mersenne numbers,prep,9683,0,3
613,-1,613,0,2.043072E-04,mpz_probab_prime_p,Mersenne numbers,prep,9683,0,3
617,-1,617,0,2.060624E-04,mpz_probab_prime_p,Mersenne numbers,prep,9638,0,3
617,-1,617,0,2.081099E-04,mpz_probab_prime_p,Mersenne numbers,prep,9638,0,3
617,-1,617,0,2.105697E-04,mpz_probab_prime_p,Mersenne numbers,prep,9638,0,3
617,-1,617,0,2.081163E-04,mpz_probab_prime_p,Mersenne numbers,prep,9638,0,3
617,-1,617,0,2.070471E-04,mpz_probab_prime_p,Mersenne numbers,prep,9638,0,3
617,-1,617,0,2.076568E-04,mpz_probab_prime_p,Mersenne numbers,prep,9638,0,3
617,-1,617,0,2.069639E-04,mpz_probab_prime_p,Mersenne numbers,prep,9638,0,3
617,-1,617,0,2.054011E-04,mpz_probab_prime_p,Mersenne numbers,prep,9638,0,3
617,-1,617,0,2.070614E-04,mpz_probab_prime_p,Mersenne numbers,prep,9638,0,3
617,-1,617,0,2.070126E-04,mpz_probab_prime_p,Mersenne numbers,prep,9638,0,3
619,-1,619,0,2.073553E-04,mpz_probab_prime_p,Mersenne numbers,prep,9202,0,3
619,-1,619,0,2.067914E-04,mpz_probab_prime_p,Mersenne numbers,prep,9202,0,3
619,-1,619,0,2.066220E-04,mpz_probab_prime_p,Mersenne numbers,prep,9202,0,3
619,-1,619,0,2.088208E-04,mpz_probab_prime_p,Mersenne numbers,prep,9202,0,3
619,-1,619,0,2.066056E-04,mpz_probab_prime_p,Mersenne numbers,prep,9202,0,3
619,-1,619,0,2.090204E-04,mpz_probab_prime_p,Mersenne numbers,prep,9202,0,3
619,-1,619,0,2.080058E-04,mpz_probab_prime_p,Mersenne numbers,prep,9202,0,3
619,-1,619,0,2.080866E-04,mpz_probab_prime_p,Mersenne numbers,prep,9202,0,3
619,-1,619,0,2.076239E-04,mpz_probab_prime_p,Mersenne numbers,prep,9202,0,3
619,-1,619,0,2.077029E-04,mpz_probab_prime_p,Mersenne numbers,prep,9202,0,3
631,-1,631,0,2.121709E-04,mpz_probab_prime_p,Mersenne numbers,prep,9618,0,3
631,-1,631,0,2.105805E-04,mpz_probab_prime_p,Mersenne numbers,prep,9618,0,3
631,-1,631,0,2.113376E-04,mpz_probab_prime_p,Mersenne numbers,prep,9618,0,3
631,-1,631,0,2.115166E-04,mpz_probab_prime_p,Mersenne numbers,prep,9618,0,3
631,-1,631,0,2.117326E-04,mpz_probab_prime_p,Mersenne numbers,prep,9618,0,3
631,-1,631,0,2.099998E-04,mpz_probab_prime_p,Mersenne numbers,prep,9618,0,3
631,-1,631,0,2.106521E-04,mpz_probab_prime_p,Mersenne numbers,prep,9618,0,3
631,-1,631,0,2.118374E-04,mpz_probab_prime_p,Mersenne numbers,prep,9618,0,3
631,-1,631,0,2.109519E-04,mpz_probab_prime_p,Mersenne numbers,prep,9618,0,3
631,-1,631,0,2.116425E-04,mpz_probab_prime_p,Mersenne numbers,prep,9618,0,3
641,-1,641,0,2.466832E-04,mpz_probab_prime_p,Mersenne numbers,prep,7995,0,3
641,-1,641,0,2.466638E-04,mpz_probab_prime_p,Mersenne numbers,prep,7995,0,3
641,-1,641,0,2.461402E-04,mpz_probab_prime_p,Mersenne numbers,prep,7995,0,3
641,-1,641,0,2.483615E-04,mpz_probab_prime_p,Mersenne numbers,prep,7995,0,3
641,-1,641,0,2.474921E-04,mpz_probab_prime_p,Mersenne numbers,prep,7995,0,3
641,-1,641,0,2.455987E-04,mpz_probab_prime_p,Mersenne numbers,prep,7995,0,3
641,-1,641,0,2.477109E-04,mpz_probab_prime_p,Mersenne numbers,prep,7995,0,3
641,-1,641,0,2.456050E-04,mpz_probab_prime_p,Mersenne numbers,prep,7995,0,3
641,-1,641,0,2.475967E-04,mpz_probab_prime_p,Mersenne numbers,prep,7995,0,3
641,-1,641,0,2.464930E-04,mpz_probab_prime_p,Mersenne numbers,prep,7995,0,3
643,-1,643,0,2.417253E-04,mpz_probab_prime_p,Mersenne numbers,prep,8140,0,3
643,-1,643,0,2.519562E-04,mpz_probab_prime_p,Mersenne numbers,prep,8140,0,3
643,-1,643,0,2.418077E-04,mpz_probab_prime_p,Mersenne numbers,prep,8140,0,3
643,-1,643,0,2.448881E-04,mpz_probab_prime_p,Mersenne numbers,prep,8140,0,3
643,-1,643,0,2.413952E-04,mpz_probab_prime_p,Mersenne numbers,prep,8140,0,3
643,-1,643,0,2.402281E-04,mpz_probab_prime_p,Mersenne numbers,prep,8140,0,3
643,-1,643,0,2.446344E-04,mpz_probab_prime_p,Mersenne numbers,prep,8140,0,3
643,-1,643,0,2.438314E-04,mpz_probab_prime_p,Mersenne numbers,prep,8140,0,3
643,-1,643,0,2.462263E-04,mpz_probab_prime_p,Mersenne numbers,prep,8140,0,3
643,-1,643,0,2.462199E-04,mpz_probab_prime_p,Mersenne numbers,prep,8140,0,3
647,-1,647,0,2.522824E-04,mpz_probab_prime_p,Mersenne numbers,prep,7648,0,3
647,-1,647,0,2.530928E-04,mpz_probab_prime_p,Mersenne numbers,prep,7648,0,3
647,-1,647,0,2.482787E-04,mpz_probab_prime_p,Mersenne numbers,prep,7648,0,3
647,-1,647,0,2.510589E-04,mpz_probab_prime_p,Mersenne numbers,prep,7648,0,3
647,-1,647,0,2.457461E-04,mpz_probab_prime_p,Mersenne numbers,prep,7648,0,3
647,-1,647,0,2.453350E-04,mpz_probab_prime_p,Mersenne numbers,prep,7648,0,3
647,-1,647,0,2.452601E-04,mpz_probab_prime_p,Mersenne numbers,prep,7648,0,3
647,-1,647,0,2.453708E-04,mpz_probab_prime_p,Mersenne numbers,prep,7648,0,3
647,-1,647,0,2.463473E-04,mpz_probab_prime_p,Mersenne numbers,prep,7648,0,3
647,-1,647,0,2.400051E-04,mpz_probab_prime_p,Mersenne numbers,prep,7648,0,3
653,-1,653,0,2.422563E-04,mpz_probab_prime_p,Mersenne numbers,prep,8258,0,3
653,-1,653,0,2.427785E-04,mpz_probab_prime_p,Mersenne numbers,prep,8258,0,3
653,-1,653,0,2.438751E-04,mpz_probab_prime_p,Mersenne numbers,prep,8258,0,3
653,-1,653,0,2.446622E-04,mpz_probab_prime_p,Mersenne numbers,prep,8258,0,3
653,-1,653,0,2.460005E-04,mpz_probab_prime_p,Mersenne numbers,prep,8258,0,3
653,-1,653,0,2.466551E-04,mpz_probab_prime_p,Mersenne numbers,prep,8258,0,3
653,-1,653,0,2.428524E-04,mpz_probab_prime_p,Mersenne numbers,prep,8258,0,3
653,-1,653,0,2.479546E-04,mpz_probab_prime_p,Mersenne numbers,prep,8258,0,3
653,-1,653,0,2.452843E-04,mpz_probab_prime_p,Mersenne numbers,prep,8258,0,3
653,-1,653,0,2.427933E-04,mpz_probab_prime_p,Mersenne numbers,prep,8258,0,3
659,-1,659,0,2.451651E-04,mpz_probab_prime_p,Mersenne numbers,prep,8168,0,3
659,-1,659,0,2.452897E-04,mpz_probab_prime_p,Mersenne numbers,prep,8168,0,3
659,-1,659,0,2.510559E-04,mpz_probab_prime_p,Mersenne numbers,prep,8168,0,3
659,-1,659,0,2.500316E-04,mpz_probab_prime_p,Mersenne numbers,prep,8168,0,3
659,-1,659,0,2.543388E-04,mpz_probab_prime_p,Mersenne numbers,prep,8168,0,3
659,-1,659,0,2.530898E-04,mpz_probab_prime_p,Mersenne numbers,prep,8168,0,3
659,-1,659,0,2.483831E-04,mpz_probab_prime_p,Mersenne numbers,prep,8168,0,3
659,-1,659,0,2.445759E-04,mpz_probab_prime_p,Mersenne numbers,prep,8168,0,3
659,-1,659,0,2.473230E-04,mpz_probab_prime_p,Mersenne numbers,prep,8168,0,3
659,-1,659,0,2.502451E-04,mpz_probab_prime_p,Mersenne numbers,prep,8168,0,3
661,-1,661,0,2.533303E-04,mpz_probab_prime_p,Mersenne numbers,prep,8131,0,3
661,-1,661,0,2.467868E-04,mpz_probab_prime_p,Mersenne numbers,prep,8131,0,3
661,-1,661,0,2.552422E-04,mpz_probab_prime_p,Mersenne numbers,prep,8131,0,3
661,-1,661,0,2.486450E-04,mpz_probab_prime_p,Mersenne numbers,prep,8131,0,3
661,-1,661,0,2.563142E-04,mpz_probab_prime_p,Mersenne numbers,prep,8131,0,3
661,-1,661,0,2.580444E-04,mpz_probab_prime_p,Mersenne numbers,prep,8131,0,3
661,-1,661,0,2.651105E-04,mpz_probab_prime_p,Mersenne numbers,prep,8131,0,3
661,-1,661,0,2.605642E-04,mpz_probab_prime_p,Mersenne numbers,prep,8131,0,3
661,-1,661,0,2.571804E-04,mpz_probab_prime_p,Mersenne numbers,prep,8131,0,3
661,-1,661,0,2.571281E-04,mpz_probab_prime_p,Mersenne numbers,prep,8131,0,3
673,-1,673,0,2.618226E-04,mpz_probab_prime_p,Mersenne numbers,prep,7981,0,3
673,-1,673,0,2.668218E-04,mpz_probab_prime_p,Mersenne numbers,prep,7981,0,3
673,-1,673,0,2.656435E-04,mpz_probab_prime_p,Mersenne numbers,prep,7981,0,3
673,-1,673,0,2.632102E-04,mpz_probab_prime_p,Mersenne numbers,prep,7981,0,3
673,-1,673,0,2.621899E-04,mpz_probab_prime_p,Mersenne numbers,prep,7981,0,3
673,-1,673,0,2.613161E-04,mpz_probab_prime_p,Mersenne numbers,prep,7981,0,3
673,-1,673,0,2.621882E-04,mpz_probab_prime_p,Mersenne numbers,prep,7981,0,3
673,-1,673,0,2.621241E-04,mpz_probab_prime_p,Mersenne numbers,prep,7981,0,3
673,-1,673,0,2.623854E-04,mpz_probab_prime_p,Mersenne numbers,prep,7981,0,3
673,-1,673,0,2.628117E-04,mpz_probab_prime_p,Mersenne numbers,prep,7981,0,3
677,-1,677,0,2.601657E-04,mpz_probab_prime_p,Mersenne numbers,prep,7679,0,3
677,-1,677,0,2.604764E-04,mpz_probab_prime_p,Mersenne numbers,prep,7679,0,3
677,-1,677,0,2.610228E-04,mpz_probab_prime_p,Mersenne numbers,prep,7679,0,3
677,-1,677,0,2.606558E-04,mpz_probab_prime_p,Mersenne numbers,prep,7679,0,3
677,-1,677,0,2.611539E-04,mpz_probab_prime_p,Mersenne numbers,prep,7679,0,3
677,-1,677,0,2.613061E-04,mpz_probab_prime_p,Mersenne numbers,prep,7679,0,3
677,-1,677,0,2.618865E-04,mpz_probab_prime_p,Mersenne numbers,prep,7679,0,3
677,-1,677,0,2.608431E-04,mpz_probab_prime_p,Mersenne numbers,prep,7679,0,3
677,-1,677,0,2.615322E-04,mpz_probab_prime_p,Mersenne numbers,prep,7679,0,3
677,-1,677,0,2.603518E-04,mpz_probab_prime_p,Mersenne numbers,prep,7679,0,3
683,-1,683,0,2.624483E-04,mpz_probab_prime_p,Mersenne numbers,prep,7657,0,3
683,-1,683,0,2.635282E-04,mpz_probab_prime_p,Mersenne numbers,prep,7657,0,3
683,-1,683,0,2.642859E-04,mpz_probab_prime_p,Mersenne numbers,prep,7657,0,3
683,-1,683,0,2.627396E-04,mpz_probab_prime_p,Mersenne numbers,prep,7657,0,3
683,-1,683,0,2.633208E-04,mpz_probab_prime_p,Mersenne numbers,prep,7657,0,3
683,-1,683,0,2.622359E-04,mpz_probab_prime_p,Mersenne numbers,prep,7657,0,3
683,-1,683,0,2.634660E-04,mpz_probab_prime_p,Mersenne numbers,prep,7657,0,3
683,-1,683,0,2.631321E-04,mpz_probab_prime_p,Mersenne numbers,prep,7657,0,3
683,-1,683,0,2.622789E-04,mpz_probab_prime_p,Mersenne numbers,prep,7657,0,3
683,-1,683,0,2.653901E-04,mpz_probab_prime_p,Mersenne numbers,prep,7657,0,3
691,-1,691,0,2.656169E-04,mpz_probab_prime_p,Mersenne numbers,prep,7550,0,3
691,-1,691,0,2.659014E-04,mpz_probab_prime_p,Mersenne numbers,prep,7550,0,3
691,-1,691,0,2.664261E-04,mpz_probab_prime_p,Mersenne numbers,prep,7550,0,3
691,-1,691,0,2.654865E-04,mpz_probab_prime_p,Mersenne numbers,prep,7550,0,3
691,-1,691,0,2.650458E-04,mpz_probab_prime_p,Mersenne numbers,prep,7550,0,3
691,-1,691,0,2.672032E-04,mpz_probab_prime_p,Mersenne numbers,prep,7550,0,3
691,-1,691,0,2.663396E-04,mpz_probab_prime_p,Mersenne numbers,prep,7550,0,3
691,-1,691,0,2.656155E-04,mpz_probab_prime_p,Mersenne numbers,prep,7550,0,3
691,-1,691,0,2.654061E-04,mpz_probab_prime_p,Mersenne numbers,prep,7550,0,3
691,-1,691,0,2.672401E-04,mpz_probab_prime_p,Mersenne numbers,prep,7550,0,3
701,-1,701,0,2.699594E-04,mpz_probab_prime_p,Mersenne numbers,prep,7458,0,3
701,-1,701,0,2.704743E-04,mpz_probab_prime_p,Mersenne numbers,prep,7458,0,3
701,-1,701,0,2.700427E-04,mpz_probab_prime_p,Mersenne numbers,prep,7458,0,3
701,-1,701,0,2.701212E-04,mpz_probab_prime_p,Mersenne numbers,prep,7458,0,3
701,-1,701,0,2.703091E-04,mpz_probab_prime_p,Mersenne numbers,prep,7458,0,3
701,-1,701,0,2.697403E-04,mpz_probab_prime_p,Mersenne numbers,prep,7458,0,3
701,-1,701,0,2.691916E-04,mpz_probab_prime_p,Mersenne numbers,prep,7458,0,3
701,-1,701,0,2.721988E-04,mpz_probab_prime_p,Mersenne numbers,prep,7458,0,3
701,-1,701,0,2.705500E-04,mpz_probab_prime_p,Mersenne numbers,prep,7458,0,3
701,-1,701,0,2.697326E-04,mpz_probab_prime_p,Mersenne numbers,prep,7458,0,3
709,-1,709,0,3.218100E-04,mpz_probab_prime_p,Mersenne numbers,prep,6272,0,3
709,-1,709,0,3.209422E-04,mpz_probab_prime_p,Mersenne numbers,prep,6272,0,3
709,-1,709,0,3.228425E-04,mpz_probab_prime_p,Mersenne numbers,prep,6272,0,3
709,-1,709,0,3.234589E-04,mpz_probab_prime_p,Mersenne numbers,prep,6272,0,3
709,-1,709,0,3.346205E-04,mpz_probab_prime_p,Mersenne numbers,prep,6272,0,3
709,-1,709,0,3.220077E-04,mpz_probab_prime_p,Mersenne numbers,prep,6272,0,3
709,-1,709,0,3.222135E-04,mpz_probab_prime_p,Mersenne numbers,prep,6272,0,3
709,-1,709,0,3.229445E-04,mpz_probab_prime_p,Mersenne numbers,prep,6272,0,3
709,-1,709,0,3.208208E-04,mpz_probab_prime_p,Mersenne numbers,prep,6272,0,3
709,-1,709,0,3.225677E-04,mpz_probab_prime_p,Mersenne numbers,prep,6272,0,3
719,-1,719,0,3.280136E-04,mpz_probab_prime_p,Mersenne numbers,prep,6142,0,3
719,-1,719,0,3.271678E-04,mpz_probab_prime_p,Mersenne numbers,prep,6142,0,3
719,-1,719,0,3.256834E-04,mpz_probab_prime_p,Mersenne numbers,prep,6142,0,3
719,-1,719,0,3.263066E-04,mpz_probab_prime_p,Mersenne numbers,prep,6142,0,3
719,-1,719,0,3.253710E-04,mpz_probab_prime_p,Mersenne numbers,prep,6142,0,3
719,-1,719,0,3.268043E-04,mpz_probab_prime_p,Mersenne numbers,prep,6142,0,3
719,-1,719,0,3.263586E-04,mpz_probab_prime_p,Mersenne numbers,prep,6142,0,3
719,-1,719,0,3.267502E-04,mpz_probab_prime_p,Mersenne numbers,prep,6142,0,3
719,-1,719,0,3.265755E-04,mpz_probab_prime_p,Mersenne numbers,prep,6142,0,3
719,-1,719,0,3.249534E-04,mpz_probab_prime_p,Mersenne numbers,prep,6142,0,3
727,-1,727,0,3.297463E-04,mpz_probab_prime_p,Mersenne numbers,prep,6095,0,3
727,-1,727,0,3.303779E-04,mpz_probab_prime_p,Mersenne numbers,prep,6095,0,3
727,-1,727,0,3.314492E-04,mpz_probab_prime_p,Mersenne numbers,prep,6095,0,3
727,-1,727,0,3.298444E-04,mpz_probab_prime_p,Mersenne numbers,prep,6095,0,3
727,-1,727,0,3.293391E-04,mpz_probab_prime_p,Mersenne numbers,prep,6095,0,3
727,-1,727,0,3.293772E-04,mpz_probab_prime_p,Mersenne numbers,prep,6095,0,3
727,-1,727,0,3.291775E-04,mpz_probab_prime_p,Mersenne numbers,prep,6095,0,3
727,-1,727,0,3.297783E-04,mpz_probab_prime_p,Mersenne numbers,prep,6095,0,3
727,-1,727,0,3.295530E-04,mpz_probab_prime_p,Mersenne numbers,prep,6095,0,3
727,-1,727,0,3.314927E-04,mpz_probab_prime_p,Mersenne numbers,prep,6095,0,3
733,-1,733,0,3.339658E-04,mpz_probab_prime_p,Mersenne numbers,prep,5955,0,3
733,-1,733,0,3.319411E-04,mpz_probab_prime_p,Mersenne numbers,prep,5955,0,3
733,-1,733,0,3.333569E-04,mpz_probab_prime_p,Mersenne numbers,prep,5955,0,3
733,-1,733,0,3.329532E-04,mpz_probab_prime_p,Mersenne numbers,prep,5955,0,3
733,-1,733,0,3.339565E-04,mpz_probab_prime_p,Mersenne numbers,prep,5955,0,3
733,-1,733,0,3.344548E-04,mpz_probab_prime_p,Mersenne numbers,prep,5955,0,3
733,-1,733,0,3.328598E-04,mpz_probab_prime_p,Mersenne numbers,prep,5955,0,3
733,-1,733,0,3.338268E-04,mpz_probab_prime_p,Mersenne numbers,prep,5955,0,3
733,-1,733,0,3.341959E-04,mpz_probab_prime_p,Mersenne numbers,prep,5955,0,3
733,-1,733,0,3.340479E-04,mpz_probab_prime_p,Mersenne numbers,prep,5955,0,3
739,-1,739,0,3.626831E-04,mpz_probab_prime_p,Mersenne numbers,prep,5495,0,3
739,-1,739,0,3.639291E-04,mpz_probab_prime_p,Mersenne numbers,prep,5495,0,3
739,-1,739,0,3.633900E-04,mpz_probab_prime_p,Mersenne numbers,prep,5495,0,3
739,-1,739,0,3.644210E-04,mpz_probab_prime_p,Mersenne numbers,prep,5495,0,3
739,-1,739,0,3.631688E-04,mpz_probab_prime_p,Mersenne numbers,prep,5495,0,3
